"Tipo de información","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles"
"Fecha","SG8","SG255","SG117","SG256","SG1455","SG1459","SG78","SG617","SG618","SG619","SG620","SG621","SG1460","SG461","SG257","SG258","SG259","SG80","SG910","SG911","SG81","SG54","SG79","SG55","SG83","SG1454","SG263","SG264","SG62","SG63","SG361","SG266","SG267","SG460","SG261"
01/06/1982,1093.7,355.0,228.7,126.3,N/E,N/E,126.3,126.3,N/E,N/E,N/E,N/E,N/E,0.0,738.7,483.0,430.1,211.3,N/E,N/E,99.6,63.9,38.1,25.8,40.5,N/E,14.8,52.9,12.8,16.4,20.1,3.6,255.6,1.8,97.8
01/07/1982,1312.0,435.8,294.1,141.7,N/E,N/E,141.7,141.7,N/E,N/E,N/E,N/E,N/E,0.0,876.3,557.7,497.2,241.0,N/E,N/E,116.3,75.5,44.3,31.2,47.8,N/E,16.6,60.5,15.3,18.0,22.6,4.6,318.6,2.2,114.1
01/08/1982,1535.8,537.6,342.1,195.5,N/E,N/E,195.5,195.5,N/E,N/E,N/E,N/E,N/E,0.0,998.2,637.0,569.7,270.4,N/E,N/E,133.7,92.5,55.8,36.7,54.8,N/E,18.3,67.4,17.9,19.9,24.0,5.5,361.2,2.5,131.2
01/09/1982,1795.4,620.1,416.5,203.6,N/E,N/E,203.5,203.5,N/E,N/E,N/E,N/E,N/E,0.0,1175.3,740.9,670.0,327.7,N/E,N/E,152.1,110.0,67.1,42.9,60.2,N/E,20.1,71.0,19.5,20.6,24.7,6.2,434.4,2.8,149.3
01/10/1982,2044.0,734.0,491.8,242.2,N/E,N/E,242.2,242.2,N/E,N/E,N/E,N/E,N/E,0.0,1310.0,827.8,750.5,361.0,N/E,N/E,172.0,128.3,79.0,49.2,67.2,N/E,22.1,77.3,21.6,21.6,26.3,7.7,482.2,3.1,168.9
01/11/1982,2310.8,828.5,555.0,273.5,N/E,N/E,273.5,273.5,N/E,N/E,N/E,N/E,N/E,0.0,1482.3,921.6,838.2,399.1,N/E,N/E,193.0,148.3,93.0,55.3,73.8,N/E,24.0,83.4,23.9,22.8,28.1,8.6,560.7,3.4,189.6
01/12/1982,2687.6,974.4,516.6,457.8,N/E,N/E,457.8,457.8,N/E,N/E,N/E,N/E,N/E,0.0,1713.3,1074.5,967.4,464.6,N/E,N/E,217.0,177.1,115.7,61.4,82.6,N/E,26.1,107.1,28.3,23.8,44.8,10.2,638.8,3.7,213.3
01/01/1983,397.1,180.2,140.2,40.0,N/E,N/E,40.0,40.0,N/E,N/E,N/E,N/E,N/E,0.0,216.9,134.1,125.5,54.7,N/E,N/E,32.3,29.8,21.9,7.9,5.0,N/E,3.7,8.5,3.9,2.2,1.2,1.3,82.9,0.0,32.3
01/02/1983,726.0,340.0,215.2,124.8,N/E,N/E,124.8,124.8,N/E,N/E,N/E,N/E,N/E,0.0,386.0,250.9,233.6,94.0,N/E,N/E,64.7,56.3,42.3,14.0,10.9,N/E,7.7,17.3,7.3,4.0,3.2,2.9,135.0,0.0,64.7
01/03/1983,1116.9,506.8,307.5,199.4,N/E,N/E,199.4,199.4,N/E,N/E,N/E,N/E,N/E,0.0,610.1,392.5,365.0,146.7,N/E,N/E,102.4,86.0,64.0,22.0,18.1,N/E,11.8,27.5,11.4,5.3,6.5,4.4,217.6,0.0,102.4
01/04/1983,1500.6,663.7,386.4,277.4,N/E,N/E,277.3,277.3,N/E,N/E,N/E,N/E,N/E,0.0,836.9,545.2,507.5,205.1,N/E,N/E,141.9,117.3,85.9,31.4,23.7,N/E,19.5,37.7,15.8,6.7,8.9,6.4,291.7,0.0,141.9
01/05/1983,1983.6,857.1,493.2,363.9,N/E,N/E,363.9,363.9,N/E,N/E,N/E,N/E,N/E,0.0,1126.5,725.6,677.4,291.1,N/E,N/E,182.4,149.0,108.6,40.3,29.5,N/E,25.5,48.1,21.2,8.9,9.9,8.1,400.9,0.0,182.4
01/06/1983,2368.5,1032.7,585.2,447.6,N/E,N/E,447.6,447.6,N/E,N/E,N/E,N/E,N/E,0.0,1335.8,865.9,808.8,339.7,N/E,N/E,222.9,181.1,131.2,49.9,36.1,N/E,28.9,57.1,26.3,10.0,11.0,9.9,469.8,0.0,222.9
01/07/1983,2842.0,1256.6,724.5,532.1,N/E,N/E,532.1,532.1,N/E,N/E,N/E,N/E,N/E,0.0,1585.4,1007.1,933.8,379.8,N/E,N/E,263.5,214.6,155.1,59.5,43.6,N/E,32.2,73.3,31.9,17.5,12.0,11.8,578.3,0.0,263.5
01/08/1983,3322.9,1501.8,884.6,617.2,N/E,N/E,617.2,617.2,N/E,N/E,N/E,N/E,N/E,0.0,1821.2,1156.0,1066.8,423.1,N/E,N/E,306.6,247.8,177.8,70.0,54.0,N/E,35.4,89.2,38.0,22.0,15.1,14.1,665.1,0.0,306.6
01/09/1983,3906.9,1763.0,1016.4,746.6,N/E,N/E,746.6,746.6,N/E,N/E,N/E,N/E,N/E,0.0,2143.9,1362.0,1254.4,519.5,N/E,N/E,350.7,282.4,201.0,81.4,63.5,N/E,38.3,107.5,43.4,32.0,16.5,15.6,782.0,0.0,350.7
01/10/1983,4374.4,2004.6,1149.6,855.0,N/E,N/E,855.0,855.0,N/E,N/E,N/E,N/E,N/E,0.0,2369.8,1527.1,1396.1,571.4,N/E,N/E,395.1,316.8,224.4,92.4,71.7,N/E,41.2,131.0,50.5,42.2,20.6,17.7,842.7,0.0,395.1
01/11/1983,4948.7,2278.1,1284.0,994.2,N/E,N/E,994.1,994.1,N/E,N/E,N/E,N/E,N/E,0.0,2670.5,1717.4,1571.6,620.8,N/E,N/E,442.2,383.9,246.9,137.0,80.4,N/E,44.4,145.7,57.4,44.1,24.2,20.0,953.2,0.0,442.2
01/12/1983,5678.8,2555.3,1395.5,1159.8,N/E,N/E,1159.8,1159.8,N/E,N/E,N/E,N/E,N/E,0.0,3123.5,2021.4,1838.1,726.6,N/E,N/E,542.5,427.9,276.5,151.4,93.0,N/E,48.1,183.2,66.1,50.9,42.7,23.5,1102.1,50.0,492.5
01/01/1984,673.5,297.7,233.3,64.4,N/E,N/E,64.4,64.4,N/E,N/E,N/E,N/E,N/E,0.0,375.8,236.3,213.0,82.1,N/E,N/E,60.1,53.8,37.4,16.4,8.9,N/E,8.0,23.3,8.6,10.1,2.1,2.4,139.5,0.0,60.1
01/02/1984,1230.1,558.4,356.6,201.8,N/E,N/E,201.8,201.8,N/E,N/E,N/E,N/E,N/E,0.0,671.7,429.4,390.4,139.3,N/E,N/E,120.7,93.0,65.6,27.4,20.4,N/E,17.1,39.0,16.4,12.4,5.0,5.2,242.3,4.5,116.2
01/03/1984,1920.6,843.7,506.5,337.2,N/E,N/E,337.2,337.2,N/E,N/E,N/E,N/E,N/E,0.0,1076.9,672.9,616.3,226.2,N/E,N/E,185.6,145.9,100.2,45.7,32.2,N/E,26.4,56.6,26.1,15.3,7.0,8.2,404.0,9.4,176.2
01/04/1984,2649.2,1139.2,670.9,468.3,N/E,N/E,468.3,468.3,N/E,N/E,N/E,N/E,N/E,0.0,1510.0,965.2,892.5,341.4,N/E,N/E,284.4,189.9,130.8,59.1,41.8,N/E,34.9,72.7,34.7,18.4,8.2,11.5,544.7,48.8,235.6
01/05/1984,3516.7,1500.3,898.1,602.2,N/E,N/E,602.2,602.2,N/E,N/E,N/E,N/E,N/E,0.0,2016.4,1276.3,1186.3,488.7,N/E,N/E,359.5,246.1,171.6,74.5,51.5,N/E,40.6,90.0,43.4,21.2,10.9,14.5,740.1,63.2,296.3
01/06/1984,4214.3,1797.2,1061.3,735.9,N/E,N/E,735.9,735.9,N/E,N/E,N/E,N/E,N/E,0.0,2417.1,1525.2,1420.1,568.8,N/E,N/E,437.4,302.4,209.2,93.2,65.6,N/E,45.9,105.1,53.2,22.1,12.4,17.3,892.0,77.7,359.7
01/07/1984,4997.4,2137.9,1246.5,891.4,N/E,N/E,891.4,891.4,N/E,N/E,N/E,N/E,N/E,0.0,2859.5,1767.1,1644.6,638.5,N/E,N/E,512.9,363.7,254.1,109.6,78.9,N/E,50.7,122.4,63.7,24.1,14.5,20.2,1092.4,89.7,423.2
01/08/1984,6112.4,2825.6,1774.6,1051.0,N/E,N/E,1051.1,1051.1,N/E,N/E,N/E,N/E,N/E,0.0,3286.7,2016.2,1870.7,706.2,N/E,N/E,594.6,420.2,293.5,126.8,94.1,N/E,55.5,145.5,74.9,28.1,19.4,23.1,1270.5,101.8,492.8
01/09/1984,6670.3,2835.3,1626.1,1209.1,N/E,N/E,1209.1,1209.1,N/E,N/E,N/E,N/E,N/E,0.0,3835.0,2352.7,2191.2,876.4,N/E,N/E,671.0,477.2,330.5,146.7,105.8,N/E,60.9,161.5,85.6,29.5,20.5,25.9,1482.3,113.6,557.4
01/10/1984,7454.8,3195.1,1826.6,1368.5,N/E,N/E,1368.5,1368.5,N/E,N/E,N/E,N/E,N/E,0.0,4259.7,2615.0,2434.5,962.3,N/E,N/E,754.4,532.5,367.3,165.2,119.5,N/E,65.7,180.5,97.9,31.3,22.3,29.0,1644.7,124.7,629.7
01/11/1984,8319.4,3560.0,2023.9,1536.1,N/E,N/E,1536.2,1536.2,N/E,N/E,N/E,N/E,N/E,0.0,4759.4,2888.7,2689.0,1040.4,N/E,N/E,846.7,596.0,409.7,186.4,134.4,N/E,71.5,199.7,110.0,33.4,24.8,31.4,1870.6,140.2,706.5
01/12/1984,9182.4,3828.1,2133.2,1694.9,N/E,N/E,1694.9,1694.9,N/E,N/E,N/E,N/E,N/E,0.0,5354.3,3279.8,3049.0,1213.4,N/E,N/E,942.8,661.5,450.0,211.5,153.8,N/E,77.5,230.9,124.5,43.6,28.5,34.2,2074.5,152.9,789.9
01/01/1985,1139.8,489.9,299.7,190.1,N/E,N/E,190.1,190.1,N/E,N/E,N/E,N/E,N/E,0.0,649.9,365.5,336.6,119.9,N/E,N/E,108.4,83.7,56.3,27.4,13.9,N/E,10.5,28.9,15.5,3.7,6.9,2.8,284.5,12.7,95.7
01/02/1985,2078.8,869.3,487.0,382.3,N/E,N/E,382.2,382.2,N/E,N/E,N/E,N/E,N/E,0.0,1209.6,684.2,633.9,215.0,N/E,N/E,216.1,154.7,105.8,48.9,29.1,N/E,18.9,50.4,27.9,5.8,11.3,5.3,525.3,28.7,187.4
01/03/1985,3148.8,1293.4,705.2,588.2,N/E,N/E,588.2,588.2,N/E,N/E,N/E,N/E,N/E,0.0,1855.4,1043.4,966.5,337.6,N/E,N/E,316.2,233.5,159.8,73.7,46.6,N/E,32.5,76.9,41.4,9.8,16.7,8.9,811.9,31.2,285.0
01/04/1985,4397.5,1816.9,1020.5,796.4,N/E,N/E,796.5,796.5,N/E,N/E,N/E,N/E,N/E,0.0,2580.6,1476.1,1356.7,512.8,N/E,N/E,429.1,306.6,213.3,93.3,65.7,N/E,42.5,119.4,68.8,11.9,24.1,14.6,1104.6,41.5,387.7
01/05/1985,5749.0,2397.5,1393.2,1004.4,N/E,N/E,1004.4,1004.4,N/E,N/E,N/E,N/E,N/E,0.0,3351.5,1960.8,1811.4,746.4,N/E,N/E,543.9,386.9,268.8,118.1,84.5,N/E,49.7,149.4,84.1,14.1,32.2,19.0,1390.8,62.8,481.1
01/06/1985,6894.2,2845.0,1630.8,1214.2,N/E,N/E,1214.2,1214.2,N/E,N/E,N/E,N/E,N/E,0.0,4049.2,2347.4,2169.2,875.3,N/E,N/E,663.5,470.1,322.8,147.3,102.5,N/E,57.8,178.2,102.2,15.9,36.2,23.9,1701.8,81.8,581.7
01/07/1985,8020.8,3262.7,1853.4,1409.3,N/E,N/E,1409.3,1409.3,N/E,N/E,N/E,N/E,N/E,0.0,4758.1,2749.3,2521.3,988.6,N/E,N/E,787.1,554.3,378.3,176.1,124.8,N/E,66.4,228.1,131.6,17.3,50.7,28.5,2008.8,96.8,690.3
01/08/1985,9279.7,3792.3,2151.5,1640.8,N/E,N/E,1640.8,1640.8,N/E,N/E,N/E,N/E,N/E,0.0,5487.4,3169.8,2914.7,1103.8,N/E,N/E,925.5,649.8,441.1,208.7,160.5,N/E,75.0,255.1,147.9,19.1,55.5,32.7,2317.6,111.0,814.5
01/09/1985,10758.5,4411.0,2499.8,1911.2,N/E,N/E,1911.2,1911.2,N/E,N/E,N/E,N/E,N/E,0.0,6347.5,3714.2,3433.8,1362.0,N/E,N/E,1055.9,740.5,499.6,241.0,193.2,N/E,82.1,280.4,164.2,21.4,57.9,37.0,2633.3,127.3,928.6
01/10/1985,12184.2,4997.5,2833.0,2164.6,N/E,N/E,2164.6,2164.6,N/E,N/E,N/E,N/E,N/E,0.0,7186.7,4208.2,3858.3,1500.8,N/E,N/E,1198.0,832.4,558.1,274.3,236.9,N/E,90.2,349.9,202.3,22.7,82.7,42.1,2978.5,142.5,1055.5
01/11/1985,13545.2,5561.3,3140.2,2421.1,N/E,N/E,2421.2,2421.2,N/E,N/E,N/E,N/E,N/E,0.0,7983.9,4661.3,4281.4,1639.2,N/E,N/E,1332.8,926.5,615.1,311.5,283.3,N/E,99.5,379.9,218.3,25.5,89.7,46.3,3322.6,159.4,1173.4
01/12/1985,15335.5,6381.1,3664.8,2716.3,N/E,N/E,2716.3,2716.3,N/E,N/E,N/E,N/E,N/E,0.0,8954.4,5274.2,4861.6,1922.7,N/E,N/E,1478.2,1022.9,678.4,344.5,327.0,N/E,110.9,412.6,236.1,28.9,96.7,50.9,3680.2,176.0,1302.2
01/01/1986,1873.8,768.4,417.1,351.3,N/E,N/E,351.3,351.3,N/E,N/E,N/E,N/E,N/E,0.0,1105.4,719.4,648.7,209.5,N/E,N/E,188.5,182.0,123.2,58.8,47.3,N/E,21.5,70.7,38.1,2.8,23.2,6.6,386.1,23.2,165.3
01/02/1986,3414.8,1360.9,734.7,626.2,N/E,N/E,626.2,626.2,N/E,N/E,N/E,N/E,N/E,0.0,2053.9,1288.6,1162.7,384.7,N/E,N/E,345.4,298.8,210.6,88.2,92.0,N/E,41.9,125.9,56.2,4.9,49.8,15.1,765.2,43.1,302.4
01/03/1986,5068.6,1879.2,1042.8,836.4,N/E,N/E,836.4,836.4,N/E,N/E,N/E,N/E,N/E,0.0,3189.4,2028.0,1860.1,700.5,N/E,N/E,508.2,436.8,307.3,129.6,143.1,N/E,71.5,167.9,77.6,7.6,58.6,24.1,1161.4,66.4,441.8
01/04/1986,6757.1,2428.6,1400.9,1027.6,N/E,N/E,1027.7,1027.7,N/E,N/E,N/E,N/E,N/E,0.0,4328.6,2705.7,2466.7,916.8,N/E,N/E,671.4,582.6,407.6,175.0,201.3,N/E,94.7,238.9,117.3,12.1,73.3,36.2,1622.9,81.4,589.9
01/05/1986,8678.0,3033.4,1810.5,1222.9,N/E,N/E,1222.8,1222.8,N/E,N/E,N/E,N/E,N/E,0.0,5644.6,3557.0,3272.7,1307.3,N/E,N/E,849.8,744.8,512.5,232.2,256.2,N/E,114.6,284.3,142.8,15.8,79.0,46.7,2087.5,109.4,740.5
01/06/1986,10458.8,3658.8,2206.1,1452.6,N/E,N/E,1452.6,1452.6,N/E,N/E,N/E,N/E,N/E,0.0,6800.0,4257.4,3929.5,1540.2,N/E,N/E,1042.4,907.1,609.7,297.4,307.7,N/E,132.1,327.9,167.7,18.1,84.3,57.8,2542.6,150.2,892.2
01/07/1986,12664.5,4540.3,2917.5,1622.9,N/E,N/E,1622.9,1622.9,N/E,N/E,N/E,N/E,N/E,0.0,8124.1,5069.7,4680.9,1840.1,N/E,N/E,1256.7,1069.3,713.9,355.4,366.1,N/E,148.7,388.9,206.0,21.5,91.0,70.2,3054.4,186.8,1069.9
01/08/1986,14683.1,5197.8,3320.3,1877.5,N/E,N/E,1877.5,1877.5,N/E,N/E,N/E,N/E,N/E,0.0,9485.3,5849.2,5410.5,2097.2,N/E,N/E,1479.3,1244.5,820.0,424.5,424.8,N/E,164.7,438.7,235.5,24.1,95.8,83.1,3636.2,219.9,1259.4
01/09/1986,17152.7,6086.0,3882.2,2203.8,N/E,N/E,2203.8,2203.8,N/E,N/E,N/E,N/E,N/E,0.0,11066.7,6810.7,6252.2,2406.0,N/E,N/E,1706.3,1468.8,990.2,478.6,486.2,N/E,184.9,558.5,266.4,26.5,170.8,94.7,4256.0,265.9,1440.5
01/10/1986,19659.2,7039.0,4612.9,2426.0,N/E,N/E,2426.1,2426.1,N/E,N/E,N/E,N/E,N/E,0.0,12620.2,7692.7,7076.0,2683.7,N/E,N/E,1948.7,1686.8,1144.2,542.6,553.6,N/E,203.2,616.7,301.4,29.9,176.7,108.5,4927.5,303.6,1645.1
01/11/1986,22130.1,7885.6,5229.2,2656.4,N/E,N/E,2656.5,2656.5,N/E,N/E,N/E,N/E,N/E,0.0,14244.5,8645.0,7973.7,2994.9,N/E,N/E,2209.3,1938.6,1317.5,621.1,610.2,N/E,220.7,671.3,334.5,33.9,182.1,120.7,5599.5,340.3,1869.1
01/12/1986,25056.6,8980.4,6057.2,2923.2,N/E,N/E,2923.2,2923.2,N/E,N/E,N/E,N/E,N/E,0.0,16076.2,9747.1,8979.0,3365.2,N/E,N/E,2497.7,2187.7,1497.3,690.4,688.3,N/E,240.0,768.1,388.7,37.5,191.7,150.0,6329.1,375.4,2122.3
01/01/1987,2997.8,904.8,665.9,238.9,N/E,N/E,238.9,238.9,N/E,N/E,N/E,N/E,N/E,0.0,2093.1,1361.0,1281.8,512.9,N/E,N/E,334.9,320.6,214.2,106.3,83.3,N/E,30.2,79.2,49.8,11.0,7.5,10.9,732.1,42.8,292.0
01/02/1987,5822.6,1827.6,1095.6,732.0,N/E,N/E,731.9,731.9,N/E,N/E,N/E,N/E,N/E,0.0,3995.0,2508.2,2354.5,881.8,N/E,N/E,680.1,570.6,373.6,197.0,164.5,N/E,57.5,153.7,97.9,16.4,11.6,27.7,1486.8,98.3,581.8
01/03/1987,9568.1,2993.7,1758.0,1235.7,N/E,N/E,1235.7,1235.7,N/E,N/E,N/E,N/E,N/E,0.0,6574.4,4083.3,3836.2,1521.1,N/E,N/E,1093.7,832.3,566.3,266.0,266.5,N/E,122.5,247.2,154.5,28.8,15.7,48.2,2491.1,163.1,930.6
01/04/1987,13433.5,4353.7,1681.4,2672.4,N/E,N/E,2672.4,2672.4,N/E,N/E,N/E,N/E,N/E,0.0,9079.8,5589.9,5218.0,2060.6,N/E,N/E,1489.3,1131.1,755.6,375.5,373.6,N/E,163.5,371.8,238.0,40.0,24.6,69.2,3489.9,198.1,1291.2
01/05/1987,17325.6,5619.5,2385.4,3234.1,N/E,N/E,3234.1,3234.1,N/E,N/E,N/E,N/E,N/E,0.0,11706.1,7132.3,6657.7,2593.1,N/E,N/E,1920.3,1463.3,995.7,467.6,487.3,N/E,193.7,474.6,305.7,44.5,36.5,87.9,4573.8,256.3,1664.1
01/06/1987,21868.6,7188.4,3349.1,3839.3,N/E,N/E,3839.3,3839.3,N/E,N/E,N/E,N/E,N/E,0.0,14680.2,8807.9,8218.0,3150.8,N/E,N/E,2396.2,1823.0,1236.0,587.0,622.0,N/E,226.1,589.9,377.2,53.8,43.2,115.6,5872.3,321.2,2075.1
01/07/1987,26811.6,8801.6,4236.1,4565.5,N/E,N/E,4565.5,4565.5,N/E,N/E,N/E,N/E,N/E,0.0,18010.0,10784.8,10011.4,3751.4,N/E,N/E,2945.9,2277.8,1539.0,738.8,773.8,N/E,262.5,773.4,472.3,67.3,80.2,153.6,7225.2,395.5,2550.4
01/08/1987,31733.9,10550.6,5176.2,5374.4,N/E,N/E,5374.4,5374.4,N/E,N/E,N/E,N/E,N/E,0.0,21183.3,12710.7,11795.5,4356.1,N/E,N/E,3528.9,2680.5,1809.0,871.5,930.1,N/E,299.8,915.3,552.9,76.4,110.5,175.4,8472.6,480.4,3048.5
01/09/1987,37252.0,12296.6,6137.9,6158.7,N/E,N/E,6158.7,6158.7,N/E,N/E,N/E,N/E,N/E,0.0,24955.3,14934.2,13806.1,5105.4,N/E,N/E,4151.3,3145.2,2109.8,1035.4,1068.1,N/E,336.1,1128.0,661.5,86.6,172.3,207.7,10021.2,589.8,3561.5
01/10/1987,43413.3,14525.8,7386.7,7139.1,N/E,N/E,7139.1,7139.1,N/E,N/E,N/E,N/E,N/E,0.0,28887.4,17256.3,15869.6,5781.0,N/E,N/E,4778.7,3713.4,2487.4,1226.1,1225.9,N/E,370.5,1386.7,785.0,115.3,255.0,231.4,11631.1,678.7,4100.0
01/11/1987,49603.8,16644.3,8512.5,8131.8,N/E,N/E,8131.8,8131.8,N/E,N/E,N/E,N/E,N/E,0.0,32959.5,19658.9,18085.3,6570.3,N/E,N/E,5489.8,4220.7,2832.0,1388.7,1388.3,N/E,416.2,1573.6,886.7,131.6,300.9,254.4,13300.6,762.0,4727.8
01/12/1987,57061.7,18829.5,8759.3,10070.1,N/E,N/E,10070.2,10070.2,N/E,N/E,N/E,N/E,N/E,0.0,38232.2,22903.5,20821.3,7655.0,N/E,N/E,6266.1,4861.7,3276.5,1585.3,1564.6,N/E,473.9,2082.2,988.8,141.2,667.4,284.8,15328.8,842.6,5423.5
01/01/1988,8072.2,2204.7,1036.8,1167.9,N/E,N/E,1168.0,1168.0,N/E,N/E,N/E,N/E,N/E,0.0,5867.5,3900.0,3644.2,1354.4,N/E,N/E,1049.1,1029.3,712.5,316.8,121.8,N/E,89.6,255.8,155.6,14.0,53.8,32.4,1967.4,115.0,934.1
01/02/1988,16376.6,4599.1,2265.1,2334.0,N/E,N/E,2334.0,2334.0,N/E,N/E,N/E,N/E,N/E,0.0,11777.5,7579.4,7035.2,2806.9,N/E,N/E,2051.0,1742.8,1221.0,521.9,242.5,N/E,191.9,544.2,293.4,36.3,144.1,70.4,4198.0,254.7,1796.3
01/03/1988,26611.1,7662.8,4202.0,3460.9,N/E,N/E,3460.9,3460.9,N/E,N/E,N/E,N/E,N/E,0.0,18948.3,12067.4,11268.8,4754.9,N/E,N/E,3217.2,2556.1,1826.8,729.3,380.0,N/E,360.5,798.6,454.2,61.7,167.6,115.0,6880.9,481.6,2735.6
01/04/1988,35626.9,10092.9,5527.5,4565.4,N/E,N/E,4565.4,4565.4,N/E,N/E,N/E,N/E,N/E,0.0,25534.0,16341.3,15100.7,6336.9,N/E,N/E,4327.4,3437.4,2422.7,1014.6,514.5,N/E,484.6,1240.6,786.3,78.2,209.5,166.5,9192.7,603.1,3724.3
01/05/1988,45263.5,12740.4,6844.2,5896.2,N/E,N/E,5896.2,5896.2,N/E,N/E,N/E,N/E,N/E,0.0,32523.1,20593.9,19029.2,7868.2,N/E,N/E,5491.2,4434.3,3132.2,1302.1,659.1,N/E,576.4,1564.8,953.6,108.6,285.8,216.7,11929.2,817.2,4674.0
01/06/1988,54675.6,15555.7,8423.6,7132.1,N/E,N/E,7132.1,7132.1,N/E,N/E,N/E,N/E,N/E,0.0,39119.8,24887.8,22991.3,9336.2,N/E,N/E,6772.2,5379.5,3723.2,1656.4,827.3,N/E,676.0,1896.5,1129.0,154.1,314.6,298.8,14232.1,1087.3,5684.8
01/07/1988,64865.6,17904.8,9629.0,8275.8,N/E,N/E,8275.8,8275.8,N/E,N/E,N/E,N/E,N/E,0.0,46960.8,29302.5,26837.4,10819.2,N/E,N/E,7959.0,6323.4,4350.6,1972.8,963.2,N/E,772.6,2465.1,1519.4,180.6,406.1,359.0,17658.3,1293.8,6665.3
01/08/1988,75604.9,20479.6,11089.2,9390.4,N/E,N/E,9390.4,9390.4,N/E,N/E,N/E,N/E,N/E,0.0,55125.2,34567.8,31724.3,13230.1,N/E,N/E,9231.0,7259.5,4947.0,2312.5,1134.1,N/E,869.7,2843.5,1692.8,209.2,505.6,435.9,20557.4,1516.1,7714.9
01/09/1988,85403.5,23160.4,12571.8,10588.6,N/E,N/E,10588.6,10588.6,N/E,N/E,N/E,N/E,N/E,0.0,62243.1,38892.4,35661.0,14876.8,N/E,N/E,10468.5,8070.4,5434.9,2635.5,1291.7,N/E,953.6,3231.4,1864.8,244.7,621.7,500.2,23350.7,1716.2,8752.3
01/10/1988,94542.0,25224.9,13698.5,11526.4,N/E,N/E,11526.4,11526.4,N/E,N/E,N/E,N/E,N/E,0.0,69317.1,43230.6,39409.9,16337.0,N/E,N/E,11588.2,8999.3,6041.6,2957.7,1457.1,N/E,1028.4,3820.7,2071.5,284.9,922.9,541.4,26086.4,1889.5,9698.7
01/11/1988,103902.1,27389.4,14966.9,12422.5,N/E,N/E,12422.5,12422.5,N/E,N/E,N/E,N/E,N/E,0.0,76512.7,47696.7,43231.7,17792.3,N/E,N/E,12787.8,9901.0,6627.2,3273.8,1643.7,N/E,1106.8,4465.0,2271.0,309.5,1300.6,583.9,28816.0,2019.9,10767.9
01/12/1988,115506.8,29692.7,16320.0,13372.7,N/E,N/E,13372.7,13372.7,N/E,N/E,N/E,N/E,N/E,0.0,85814.1,54642.2,47384.7,19467.5,N/E,N/E,14024.3,10887.5,7276.5,3611.0,1818.7,N/E,1186.7,7257.5,2428.9,323.6,1375.5,620.6,31172.0,2176.8,11847.5
01/01/1989,11673.8,2363.6,1693.8,669.8,N/E,N/E,669.8,669.8,N/E,N/E,N/E,N/E,N/E,0.0,9310.2,6922.6,5993.1,3140.8,N/E,N/E,1485.3,1001.9,610.9,391.0,218.3,N/E,146.8,929.5,255.6,23.7,612.7,37.5,2387.5,183.4,1301.9
01/02/1989,21468.6,4755.2,2725.4,2029.8,N/E,N/E,2029.8,2029.8,N/E,N/E,N/E,N/E,N/E,0.0,16713.4,12025.9,10255.8,4791.5,N/E,N/E,2819.3,1867.9,1188.6,679.3,479.3,N/E,297.7,1770.1,393.3,63.7,1221.4,91.7,4687.5,314.6,2504.8
01/03/1989,32774.4,7674.7,4257.8,3416.9,N/E,N/E,3416.9,3416.9,N/E,N/E,N/E,N/E,N/E,0.0,25099.7,17851.5,15173.3,6792.9,N/E,N/E,4210.6,2843.2,1842.0,1001.2,788.2,N/E,538.5,2678.2,551.0,125.2,1815.5,186.5,7248.2,557.1,3653.5
01/04/1989,43749.1,10153.1,5235.0,4918.1,N/E,N/E,4918.1,4918.1,N/E,N/E,N/E,N/E,N/E,0.0,33596.0,23681.7,20082.5,8965.6,N/E,N/E,5465.2,3853.2,2491.7,1361.5,1103.9,N/E,694.6,3599.2,841.6,142.3,2360.8,254.5,9914.3,688.0,4777.2
01/05/1989,55794.6,13447.5,6786.7,6660.9,N/E,N/E,6660.9,6660.9,N/E,N/E,N/E,N/E,N/E,0.0,42347.1,29428.6,24861.1,10913.1,N/E,N/E,6792.9,4905.1,3160.3,1744.8,1440.0,N/E,810.2,4567.4,1018.2,175.9,3002.9,370.3,12918.5,919.9,5873.0
01/06/1989,67472.0,16166.5,7901.3,8265.2,N/E,N/E,8265.2,8265.2,N/E,N/E,N/E,N/E,N/E,0.0,51305.5,35353.3,29914.8,13038.1,N/E,N/E,8169.2,5989.5,3836.6,2152.9,1791.9,N/E,926.1,5438.5,1179.2,220.2,3554.7,484.4,15952.2,1243.3,6925.9
01/07/1989,80032.4,18981.9,9116.1,9865.8,N/E,N/E,9865.8,9865.8,N/E,N/E,N/E,N/E,N/E,0.0,61050.5,42130.0,34910.5,15116.3,N/E,N/E,9515.5,7110.3,4541.0,2569.3,2133.7,N/E,1034.7,7219.4,1380.8,265.9,5034.9,537.9,18920.5,1455.6,8059.9
